Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)",ME1 (ME đã bao gồm thuế + phí)
03/08/2020,FB,AnhNguyen08,CVS,"3,811,436","57,100","50,679",161,10,15,0,16,13,"6,443,609","5,489,000","238,215",0.81,"66,750","23,674","254,096","4,116,351"
03/08/2020,FB,TungTran,CVS,"5,429,854","89,029","77,232",191,11,25,0,30,14,"6,920,913","5,489,000","180,995",0.47,"45,600","28,429","217,194","5,864,242"
03/08/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,FB,YenNguyen02,CVS,"1,789,082","30,244","27,012",46,1,16,0,7,6,"2,928,913","1,497,000","255,583",0.86,"59,155","38,893","111,818","1,932,209"
03/08/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,Google,TienTran,Search,"263,504","2,991",0,111,0,0,0,1,1,"499,000","499,000","263,504",1,"88,099","2,374",0,"263,504"
03/08/2020,Google,TienTran,Discovery,"310,365","18,268",0,801,0,0,0,0,0,0,0,0,0,"16,990",387,0,"310,365"
03/08/2020,Google,TienTran,PerMax,"263,287","6,529",0,52,0,0,0,0,0,0,0,0,0,"40,326","5,063",0,"263,287"
03/08/2020,Google,TienTran,Guu-Search,"50,301",498,0,19,0,0,0,0,0,0,0,0,0,"101,006","2,647",0,"50,301"
03/08/2020,Google,TienTran,Guu-Discovery,"68,024","4,673",0,207,0,0,0,1,1,"499,000","499,000","68,024",1,"14,557",329,0,"68,024"
03/08/2020,Google,TienTran,Guu-PerMax,"195,913","7,507",0,125,0,0,0,2,2,"998,000","998,000","97,957",1,"26,097","1,567",0,"195,913"
03/08/2020,Google,DucVu,Brand,"119,838","5,109",0,58,0,0,0,1,1,"477,304",0,"119,838",1,"23,456","2,066",0,"119,838"
04/08/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,2,1,"499,000","499,000",0,0.5,0,0,0,0
04/08/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2020,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
04/08/2020,FB,NhiLanh,Brand,0,0,0,0,0,0,0,1,1,"477,304",0,0,1,0,0,0,0
04/08/2020,FB,GiangPhan,CVS,"3,951,417","40,612","35,832",81,5,16,0,26,14,"6,964,304","6,487,000","151,978",0.54,"97,297","48,783","246,964","4,267,530"
04/08/2020,FB,AnhNguyen08,CVS,"6,125,673","92,912","79,216",226,15,41,0,24,14,"6,846,957","5,988,000","255,236",0.58,"65,930","27,105","149,407","6,615,727"
04/08/2020,FB,TungTran,CVS,"5,890,231","76,191","67,860",154,12,20,0,30,15,"7,376,522","4,990,000","196,341",0.5,"77,309","38,248","294,512","6,361,449"
04/08/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
